word,counts
here,83
go,69
just,66
back,59
know,57
right,52
time,52
can,49
there,41
come,38
years,37
so,35
how,34
got,34
now,33
gon,32
let,31
would,30
ca,28
when,27
could,27
will,27
think,26
brand,26
case,26
good,26
tars,26
need,26
people,26
why,26
find,25
make,24
save,24
gravity,24
planet,24
all,23
take,23
then,23
where,21
going,21
look,21
want,21
coming,20
amelia,20
world,20
way,19
tell,19
see,19
never,19
data,18
should,18
percent,17
stay,17
black,17
even,17
hole,17
leave,16
long,16
life,16
down,16
home,16
sorry,16
more,16
old,15
might,15
left,15
say,15
little,15
trying,14
ghost,14
knew,14
maybe,14
give,13
dot,13
told,13
father,13
thing,12
space,12
far,12
thought,12
too,12
came,12
romilly,12
first,12
in,12
still,12
one,12
wormhole,11
ready,11
dash,11
use,11
human,11
much,11
enough,11
die,11
out,11
love,11
said,11
very,11
other,11
get,11
professor,10
daughter,10
work,10
mission,10
day,10
really,10
orbit,10
kids,10
next,10
woman,10
talk,9
morse,9
always,9
went,9
keep,9
control,9
ever,9
getting,9
engines,9
ago,9
fuel,9
only,9
bad,9
last,9
place,9
dimensions,9
horizon,8
okay,8
mean,8
repeat,8
light,8
doing,8
family,8
idea,8
new,8
close,8
bring,8
says,8
yet,8
great,8
thrusters,8
lot,8
best,8
believe,7
hope,7
leaving,7
hatch,7
man,7
understand,7
wrong,7
started,7
nice,7
found,7
start,7
like,7
died,7
again,7
wo,7
done,7
about,7
real,7
huh,7
year,7
main,7
afraid,7
sure,7
same,7
pull,7
docking,7
slow,6
hours,6
children,6
future,6
sir,6
message,6
shut,6
setting,6
feel,6
equation,6
endurance,6
must,6
eject,6
of,6
made,6
oxygen,6
plan,6
kind,6
probe,6
rage,6
food,6
cooper,6
run,6
computer,6
set,6
guys,6
sent,6
stuff,6
help,6
try,6
wait,6
breathe,6
away,6
gentle,6
happen,6
air,6
side,5
heading,5
dead,5
ass,5
couple,5
beings,5
trust,5
night,5
girl,5
easy,5
singularity,5
chose,5
around,5
remember,5
organics,5
attempt,5
hear,5
follow,5
school,5
own,5
parent,5
things,5
send,5
seen,5
communicate,5
dimension,5
such,5
today,5
