word,counts
know,245
just,235
so,197
can,179
think,179
want,166
when,165
got,162
how,142
right,136
could,136
here,130
would,122
why,119
see,106
then,101
go,99
say,98
ca,98
talk,94
really,92
back,89
let,86
time,82
people,82
tell,82
there,81
way,81
more,78
need,76
now,75
should,75
maybe,75
thing,74
look,74
said,73
mean,73
come,71
take,71
good,69
going,65
too,65
make,61
little,61
first,60
gon,60
talking,59
where,59
will,58
thought,57
kind,56
never,55
fucking,55
sure,55
like,53
women,53
might,53
years,52
much,52
mom,51
wanted,51
doing,51
other,50
even,50
all,49
very,48
old,48
home,47
only,46
help,46
call,46
guy,45
guys,43
life,43
get,43
school,43
lot,42
put,42
made,42
trying,41
always,41
give,40
work,40
girl,40
things,39
thank,39
one,39
understand,38
still,38
fuck,38
came,38
wrong,37
ask,37
went,36
man,36
told,36
head,35
of,35
kill,34
night,34
knew,34
sorry,34
job,33
find,33
woman,33
ever,32
idea,32
mind,32
as,31
young,31
great,31
dog,30
kids,30
used,30
married,30
thinking,30
wife,30
same,30
day,29
coming,29
saying,29
pretty,29
actually,29
in,29
feel,29
happened,28
looking,28
men,28
again,28
guess,28
few,27
shit,27
else,27
big,27
believe,27
whole,27
done,27
hear,27
behavior,27
car,27
saw,26
getting,26
point,26
stop,26
okay,26
interview,26
remember,25
girlfriend,25
asked,25
own,25
asking,25
keep,25
away,25
law,24
course,24
victim,24
found,24
girls,24
case,24
tape,24
family,24
new,24
hair,24
killer,24
use,23
must,23
enough,23
room,23
listen,23
hard,23
nice,23
having,23
seen,23
kid,23
bad,23
real,22
killed,22
long,22
crime,22
love,22
place,22
around,22
mother,22
may,22
took,22
last,22
probably,22
sexual,22
parents,21
far,21
shoes,21
children,21
name,21
interesting,20
murder,20
study,20
different,20
crazy,20
part,20
wo,20
question,20
death,20
sometimes,20
police,20
fine,20
sex,19
wait,19
called,19
already,19
boy,19
questions,19
blood,19
criminal,19
high,18
looked,18
meet,18
goes,18
rape,18
bring,18
start,17
talked,17
started,17
met,17
almost,17
ass,17
means,17
well,17
house,17
stuff,17
up,17
body,17
dead,17
morning,17
over,17
times,17
seems,16
couple,16
wants,16
loved,16
office,16
out,16
makes,16
try,16
says,16
next,16
interested,16
thanks,16
tried,16
gun,16
heard,15
enforcement,15
many,15
partner,15
pussy,15
exactly,15
child,15
book,15
agent,14
gets,14
left,14
world,14
leave,14
age,14
evidence,14
board,14
better,14
seeing,14
speak,14
words,14
door,14
looks,14
year,14
crimes,14
end,14
at,14
walk,13
teacher,13
liked,13
completely,13
drink,13
story,13
cut,13
least,13
week,13
close,13
easy,13
working,13
cops,13
gone,13
money,13
best,13
watching,13
knows,13
brought,13
son,13
supposed,13
victims,13
feet,13
days,13
record,13
comes,13
later,12
hit,12
able,12
state,12
stay,12
about,12
concerned,12
sounds,12
face,12
subjects,12
learn,12
pick,12
person,12
born,12
notes,12
photos,12
interviews,12
single,12
living,12
together,12
project,12
matter,12
months,12
phone,12
bet,11
that,11
raped,11
experience,11
figure,11
class,11
excuse,11
seem,11
tickling,11
psychology,11
most,11
making,11
street,11
imagine,11
history,11
half,11
worked,11
situation,11
tomorrow,11
research,11
sir,11
sound,11
friends,11
ago,11
play,11
crying,11
sense,11
either,11
early,11
gave,11
brother,11
boys,10
usually,10
turns,10
set,10
moment,10
show,10
change,10
husband,10
human,10
college,10
read,10
file,10
turn,10
violent,10
feeling,10
also,10
dump,10
putting,10
students,10
watch,10
before,10
alone,10
difference,10
insights,10
aware,10
bit,10
disturbing,10
sleep,10
happy,10
follow,10
black,10
control,10
stabbed,9
telling,9
lost,9
front,9
hostage,9
buy,9
boyfriend,9
murdered,9
obviously,9
fucked,9
curious,9
using,9
clear,9
dad,9
local,9
fantasy,9
takes,9
deal,9
father,9
hold,9
decided,9
anymore,9
decision,9
teaching,9
church,9
rest,9
coffee,9
meaning,9
town,9
shows,9
hours,9
catch,9
fight,9
smart,9
caught,9
kept,9
uncomfortable,9
walked,9
hurt,9
lady,9
shut,9
seemed,9
tired,9
response,9
reason,8
private,8
small,8
interviewing,8
sitting,8
playing,8
drive,8
move,8
teach,8
care,8
suddenly,8
scared,8
works,8
yet,8
certainly,8
stupid,8
turned,8
rock,8
possible,8
federal,8
realize,8
dinner,8
felt,8
tv,8
had,8
spent,8
bus,8
serious,8
needed,8
meeting,8
weird,8
honest,8
friend,8
open,8
thinks,8
seat,8
cover,8
baby,8
side,8
soon,8
bother,8
send,8
sexually,8
conversation,8
stick,8
breasts,8
break,8
stab,8
expect,8
quiet,8
extremely,8
important,8
enjoy,8
trouble,8
window,8
bed,8
finish,8
lives,8
sequence,8
several,8
institution,8
eyes,7
eye,7
sent,7
stand,7
kidding,7
example,7
starts,7
superintendent,7
mention,7
doctor,7
sensitive,7
truly,7
killers,7
locked,7
motive,7
line,7
teachers,7
true,7
list,7
choose,7
tells,7
date,7
mostly,7
clearly,7
run,7
scene,7
huh,7
late,7
trust,7
changed,7
ladies,7
known,7
today,7
knife,7
investigation,7
sandwich,7
ahead,7
questionnaire,7
older,7
bar,7
prison,7
worried,7
white,7
appreciate,7
assume,7
garage,7
no,7
gives,7
power,7
psychological,7
shoot,7
hell,7
funny,7
golf,7
hot,7
happens,7
beat,7
smoke,7
hour,7
once,7
hands,7
sign,7
business,7
sort,7
objective,7
wear,7
academic,7
rather,7
pair,7
position,7
gentlemen,7
sit,7
personal,6
often,6
full-time,6
asshole,6
lock,6
needs,6
similar,6
live,6
area,6
clothes,6
interest,6
picked,6
consider,6
odd,6
picture,6
likes,6
piece,6
apartment,6
fit,6
happen,6
lied,6
specific,6
transcript,6
quite,6
bag,6
hole,6
report,6
bars,6
information,6
inappropriate,6
based,6
convicted,6
everywhere,6
sees,6
outside,6
walking,6
become,6
tonight,6
ex,6
beer,6
explain,6
background,6
protect,6
fianc,6
cry,6
communicate,6
heads,6
community,6
wonder,6
criminals,6
opposite,6
psychiatric,6
wearing,6
lust,6
store,6
remind,6
complicated,6
awful,6
freaked,6
lie,6
definitely,6
top,6
deviant,6
taking,6
keeps,6
grab,6
realized,6
truth,6
divorced,6
mouth,6
twice,6
guilty,6
unusual,6
principal,6
poor,6
calm,6
moved,6
polygraph,6
check,6
giving,6
word,6
splashing,6
neck,6
ear,6
salad,6
drinking,6
discuss,6
animals,6
hunting,6
jury,6
road,6
difficult,6
pleasure,6
anger,6
upset,6
sister,6
surprise,5
badge,5
parole,5
backyard,5
free,5
involved,5
court,5
helped,5
killings,5
write,5
lying,5
knocked,5
polite,5
forward,5
psychopaths,5
tied,5
meant,5
slow,5
beautiful,5
down,5
pre,5
drop,5
drove,5
basement,5
smell,5
yard,5
marriage,5
drunk,5
punishment,5
cop,5
low,5
panties,5
corner,5
sick,5
disturbed,5
paperwork,5
grade,5
worst,5
answers,5
sweet,5
win,5
personality,5
data,5
arrest,5
emotions,5
funding,5
dialogue,5
arm,5
tense,5
further,5
photo,5
listening,5
hand,5
authority,5
process,5
woods,5
angle,5
angry,5
animal,5
describe,5
light,5
ripe,5
less,5
taste,5
stressors,5
allowed,5
died,5
ended,5
lead,5
dying,5
language,5
entire,5
strange,5
disappeared,5
interviewed,5
pay,5
friendly,5
cross,5
agents,5
agree,5
goal,5
planned,5
instead,5
easier,5
easily,5
penalty,5
cunts,5
alibi,5
instincts,5
alive,5
fun,5
promise,5
patterns,5
especially,5
male,5
hospital,5
bullshit,5
minds,5
standing,5
recruitment,5
impossible,5
focus,5
bought,5
focused,5
minute,5
murderer,5
virgin,5
fault,5
track,5
organized,5
expecting,5
others,5
spend,5
communication,5
feels,5
shot,5
cold,5
month,5
closer,5
mixed,5
speaking,5
raise,5
boss,5
hoping,5
buddy,5
useful,5
broke,5
short,5
commit,5
committed,5
relationship,5
motherfucker,5
bitch,5
movies,5
certain,5
shoe,5
foot,5
neighborhood,5
recommendation,5
reality,5
unit,5
fighting,5
cell,5
cancer,5
waiting,5
total,5
force,5
pushed,5
outfit,5
nervous,5
level,4
trip,4
egg,4
science,4
nearly,4
reflect,4
classify,4
ironing,4
fantastic,4
legs,4
clean,4
shop,4
driving,4
random,4
horseshit,4
leaving,4
post,4
destroy,4
finger,4
detail,4
antecedent,4
demands,4
cleaned,4
absolutely,4
literally,4
trees,4
decide,4
professional,4
self,4
television,4
jealous,4
hardly,4
club,4
teenager,4
intercourse,4
apply,4
specifically,4
problems,4
team,4
dressed,4
jaw,4
cases,4
potential,4
ground,4
hope,4
degree,4
problem,4
understood,4
witness,4
negotiation,4
rights,4
motivated,4
finding,4
detective,4
adult,4
lap,4
buttons,4
murders,4
laid,4
duty,4
worse,4
files,4
lack,4
affect,4
reached,4
plea,4
wounds,4
reaching,4
building,4
size,4
reading,4
mutilation,4
surgery,4
disorganized,4
kinds,4
university,4
act,4
admit,4
writing,4
ready,4
chair,4
named,4
afraid,4
guards,4
afternoon,4
keeping,4
cigarettes,4
acts,4
taken,4
humiliated,4
updated,4
rocks,4
noticed,4
bunch,4
notice,4
recommend,4
humiliate,4
eat,4
fathers,4
burning,4
issue,4
glass,4
plan,4
chicks,4
moving,4
pregnant,4
nose,4
normal,4
unsub,4
dirt,4
offered,4
consequences,4
violence,4
trapped,4
past,4
blow,4
entirely,4
though,4
third,4
pulled,4
mental,4
bird,4
attitude,4
weeks,4
attention,4
floor,4
minutes,4
convinced,4
homicide,4
thin,4
bodies,4
frustrated,4
touching,4
lose,4
marry,4
instinct,4
ones,4
cracks,4
bite,4
lovely,4
party,4
questioning,4
concepts,4
wasting,4
somehow,4
expert,4
experiment,4
inmate,4
helping,4
trail,4
stopped,4
mad,4
