num,start,end,script
55,00:03:04.018,00:03:06.061,"['Yeah,', 'that', 'is', 'some', 'detail.']"
56,00:03:06.061,00:03:09.773,"['That', 'is', 'some', 'Western', 'detail']"
57,00:03:06.061,00:03:09.773,"['right', 'there.', 'Western', 'detail.']"
58,00:03:09.773,00:03:11.775,"['Attention', 'to', 'detail.']"
59,00:03:09.773,00:03:11.775,"[""He's"", 'even', 'got', 'the', 'spurs']"
60,00:03:11.775,00:03:13.568,"['on', 'the', 'back', 'of', 'his', 'boots,']"
61,00:03:11.775,00:03:13.568,"['and', ""they're"", 'sharp.']"
62,00:03:13.568,00:03:15.737,"['WOMAN', '2:', 'Ha,', 'ha.', 'Love', 'it.']"
63,00:03:13.568,00:03:15.737,"['WOMAN', '1:', 'They', 'are.']"
64,00:03:15.737,00:03:18.157,"['The', 'clock', 'is', 'gone', 'on']"
65,00:03:15.737,00:03:18.157,"['this', 'piece,', 'Christine,', 'so...']"
66,00:03:18.157,00:03:20.659,"['WOMAN', '2:', 'Oh,', 'my', 'goodness.']"
67,00:03:18.157,00:03:20.659,"['WOMAN', '1:', ""Let's"", 'just', 'move', 'on.']"
68,00:03:20.659,00:03:24.621,"['WOMAN', '2:']"
69,00:03:20.659,00:03:24.621,"['Well,', 'from', 'time', 'to', 'time,', 'people']"
70,00:03:20.659,00:03:24.621,"['make', 'mistakes,', ""that's"", 'okay.']"
71,00:03:24.621,00:03:27.166,"['This', 'is', 'our', 'first', 'Renoir']"
72,00:03:24.621,00:03:27.166,"['of', 'the', 'evening.']"
73,00:03:27.166,00:03:29.877,"['This', 'is', 'a', 'heliogravure,']"
74,00:03:27.166,00:03:29.877,"['which', 'is', 'an', 'etching.']"
75,00:03:29.877,00:03:32.921,"['It', 'was', 'hand', 'pulled', 'from']"
76,00:03:29.877,00:03:32.921,"['a', 'copperplate', 'in', 'Paris', 'in', '1919.']"
77,00:03:32.921,00:03:35.465,"['We', 'know', 'this', 'because']"
78,00:03:32.921,00:03:35.465,"[""that's"", 'what', 'it', 'says', 'on', 'the', 'back']"
79,00:03:35.465,00:03:37.801,"['where', 'the', 'certificate']"
80,00:03:35.465,00:03:37.801,"['of', 'authenticity', 'is', 'located.']"
81,00:03:37.801,00:03:39.469,"['Just', 'as', 'lovely', 'as', 'can', 'be.']"
82,00:03:39.469,00:03:42.347,"['Look', 'at', 'the', 'soft,', 'delicate']"
83,00:03:39.469,00:03:42.347,"['shading,', 'very', 'feminine.']"
84,00:03:42.347,00:03:44.265,"['This', 'is', 'a', 'limited', 'edition.']"
85,00:03:44.265,00:03:47.602,"['This', 'is', 'what', ""you're"", 'looking', 'for']"
86,00:03:44.265,00:03:47.602,"['if', 'you', 'are', 'a', 'Renoir', 'fan.']"
87,00:03:47.602,00:03:50.313,"['WOMAN', '1:']"
88,00:03:47.602,00:03:50.313,"['One', 'hundred,', 'oh,', 'my', 'goodness.']"
89,00:03:47.602,00:03:50.313,"['Right', 'at', 'the', 'buzzer.']"
90,00:03:50.313,00:03:51.648,"['WOMAN', '2:']"
91,00:03:50.313,00:03:51.648,"['Whoo!', 'Good.']"
93,00:03:51.648,00:03:53.192,"['--of', 'the', 'few', 'exceptions']"
94,00:03:53.192,00:03:54.735,"['is', 'the', 'African', 'pancake']"
95,00:03:53.192,00:03:54.735,"['tortoise,']"
96,00:03:54.735,00:03:56.653,"['which', 'has']"
97,00:03:54.735,00:03:56.653,"['a', 'flat,', 'flexible', 'shell']"
98,00:03:56.653,00:03:58.989,"['that', 'allows', 'it', 'to', 'hide']"
99,00:03:56.653,00:03:58.989,"['in', 'rock', 'crevasses--']"
100,00:03:58.989,00:04:01.909,"['MAN', '2:']"
101,00:03:58.989,00:04:01.909,"['--big', 'swath', 'of', 'light']"
102,00:03:58.989,00:04:01.909,"['to', 'moderate', 'snow']"
