num,start,end,script
5,00:01:07.583,00:01:11.834,"['Oh,', 'my', 'God.', 'Christ!']"
6,00:01:14.834,00:01:17.792,['Shit.']
8,00:01:23.834,00:01:26.333,"['Oh,', 'God.', 'Oh,', 'my', 'God.']"
9,00:01:26.333,00:01:29.834,"['Oh,', 'my', 'God.', 'Oh,', 'my', 'God.']"
10,00:01:26.333,00:01:29.834,"['Think,', 'think,', 'think.']"
12,00:01:32.750,00:01:34.458,"['Oh,', 'my', 'gosh.']"
15,00:02:03.875,00:02:06.250,"['Okay.', 'Come', 'on,', 'come', 'on,', 'come', 'on.']"
16,00:02:06.250,00:02:08.125,"['Come', 'on.']"
17,00:02:12.750,00:02:15.291,"['My', 'name', 'is', 'Walter', 'Hartwell']"
18,00:02:12.750,00:02:15.291,['White.']
19,00:02:15.291,00:02:18.250,"['I', 'live', 'at', '308', 'Negra', 'Arroyo', 'Lane,']"
20,00:02:18.250,00:02:20.917,"['Albuquerque,', 'New', 'Mexico,', '87104.']"
21,00:02:20.917,00:02:22.417,"['To', 'all', 'law-enforcement', 'entities,']"
22,00:02:22.417,00:02:24.917,"['this', 'is', 'not', 'an', 'admission']"
23,00:02:22.417,00:02:24.917,"['of', 'guilt.']"
24,00:02:24.917,00:02:28.625,"['I', 'am', 'speaking', 'to', 'my', 'family', 'now.']"
25,00:02:34.750,00:02:36.834,['Skyler.']
26,00:02:36.834,00:02:39.208,"['You', 'are', 'the', 'love', 'of', 'my', 'life.']"
27,00:02:39.208,00:02:41.291,"['I', 'hope', 'you', 'know', 'that.']"
28,00:02:42.667,00:02:44.834,"['Walter', 'Jr.']"
29,00:02:44.834,00:02:47.166,"[""You're"", 'my', 'big', 'man.']"
30,00:02:47.166,00:02:51.917,"['There', 'are--', 'There', 'are', 'going']"
31,00:02:47.166,00:02:51.917,"['to', 'be', 'some', 'things--']"
32,00:02:51.917,00:02:54.834,"['Things', 'that', ""you'll""]"
