num,start,end,script
2,00:00:09.343,00:00:12.429,"['Man:', 'IT', 'HAS', 'BEEN', 'ONE', 'TOUGH', 'YEAR']"
3,00:00:09.343,00:00:12.429,"['FOR', 'OUR', 'SCHOOL,']"
4,00:00:12.429,00:00:16.600,"['BUT', 'THAT', 'ALL', 'ENDS']"
5,00:00:12.429,00:00:16.600,"['THIS', 'SATURDAY!']"
6,00:00:16.600,00:00:20.896,"['BECAUSE', ""THAT'S"", 'WHEN', 'THIS', 'TEAM,']"
7,00:00:16.600,00:00:20.896,"['MY', 'WARRIORS,']"
8,00:00:20.896,00:00:24.733,"['ARE', 'GONNA', 'BURN']"
9,00:00:20.896,00:00:24.733,"['THOSE', 'PANSY-ASS', 'OHIO', 'PLAYERS']"
10,00:00:24.733,00:00:27.945,"['RIGHT', 'TO', 'THE', 'GROUND!']"
12,00:00:36.912,00:00:38.789,"['Connor:', 'AND', 'STOP', 'ACTING', 'LIKE']"
13,00:00:36.912,00:00:38.789,"['A', 'LITTLE', 'BITCH', 'BABY.']"
14,00:00:38.789,00:00:40.040,"['DO', 'NOT', 'TELL', 'ME']"
15,00:00:38.789,00:00:40.040,"['HOW', 'TO', 'FEEL', 'RIGHT', 'NOW!']"
16,00:00:40.040,00:00:41.750,['HEY.']
17,00:00:40.040,00:00:41.750,['AAH!']
18,00:00:41.750,00:00:43.084,"['SORRY', 'IT', 'TOOK', 'SO', 'LONG.']"
19,00:00:43.084,00:00:45.504,"['I', 'WENT', 'BACK', 'FOR', 'THIS.']"
20,00:00:45.504,00:00:48.007,"['NOW,', 'YOU', '--']"
21,00:00:45.504,00:00:48.007,"['YOU', 'TAKE', 'THAT', 'BACK', 'RIGHT', 'NOW!']"
22,00:00:48.007,00:00:49.800,"['NO.', ""IT'S"", 'SMART.']"
23,00:00:49.800,00:00:51.886,['COMMONWEALTH']
24,00:00:49.800,00:00:51.886,"['v.', 'DELOATCHE', '--']"
25,00:00:51.886,00:00:53.846,"['A', 'CASE', 'THE', 'PROSECUTION']"
26,00:00:51.886,00:00:53.846,"[""SHOULD'VE"", 'WON', 'BUT', 'LOST']"
27,00:00:53.846,00:00:55.931,"['BECAUSE', 'THERE', 'WAS']"
28,00:00:53.846,00:00:55.931,"['NO', 'MURDER', 'WEAPON.']"
29,00:00:55.931,00:00:57.933,"['SO,', 'WHAT', 'ARE', 'YOU', 'SAYING?']"
30,00:00:55.931,00:00:57.933,"['WE', 'CLEAN', 'IT']"
31,00:00:55.931,00:00:57.933,"['AND', 'WE', 'PUT', 'IT', 'BACK.']"
32,00:00:57.933,00:00:59.852,"['HIDE', 'IT', 'IN', 'PLAIN', 'SIGHT.']"
33,00:00:59.852,00:01:02.354,"['AFTER', 'WE', 'BURY', 'THE', 'BODY.']"
34,00:01:02.354,00:01:04.356,"['NO,', 'ABSOLUTELY', 'NOT.']"
35,00:01:04.356,00:01:06.316,"['YEAH,']"
36,00:01:04.356,00:01:06.316,"[""I-I-I-I'M"", 'WITH', 'MICHAELA.']"
37,00:01:06.316,00:01:08.151,"['NO,', 'CONNOR,', 'THINK.']"
38,00:01:08.151,00:01:10.404,"['THE', 'TROPHY', 'WE', 'NEED,', 'YES.']"
39,00:01:08.151,00:01:10.404,"['BUT', 'THE', 'BODY', 'STAYS', 'WHERE', 'IT', 'IS.']"
40,00:01:10.404,00:01:12.531,"['NO,', 'THE', 'BODY', 'IS']"
41,00:01:10.404,00:01:12.531,"['WHAT', 'GETS', 'US', 'CAUGHT.']"
42,00:01:12.531,00:01:14.867,"['YOU', 'ARE', 'NOT']"
43,00:01:12.531,00:01:14.867,"['THINKING', 'STRAIGHT.']"
44,00:01:12.531,00:01:14.867,"['WHAT', 'DO', 'YOU', 'SUGGEST?!']"
45,00:01:14.867,00:01:16.618,"['SOMETHING', 'THAT', ""DOESN'T"", 'INVOLVE']"
46,00:01:14.867,00:01:16.618,"['CARRYING', 'A', 'BODY']"
47,00:01:16.618,00:01:18.161,"['ACROSS', 'CAMPUS', 'ON', 'THE', 'BUSIEST']"
48,00:01:16.618,00:01:18.161,"['NIGHT', 'OF', 'THE', 'YEAR!']"
49,00:01:18.161,00:01:19.663,['Connor:']
50,00:01:18.161,00:01:19.663,"[""SHE'S"", 'RIGHT,', 'LAUREL.']"
51,00:01:19.663,00:01:21.540,"['EVEN', 'IF', 'WE', 'GET', 'IT']"
52,00:01:19.663,00:01:21.540,"['OUT', 'OF', 'THE', 'HOUSE,', 'UNSEEN,']"
53,00:01:21.540,00:01:24.043,"['THE', 'GROUND', 'IS', 'FROZEN!']"
54,00:01:21.540,00:01:24.043,"['WE', 'HAVE', 'ALL', 'NIGHT', 'TO', 'DIG.']"
55,00:01:24.043,00:01:26.085,"['YOU', ""DON'T"", 'KNOW']"
56,00:01:24.043,00:01:26.085,"['WHAT', ""YOU'RE"", 'TALKING', 'ABOUT!']"
57,00:01:26.085,00:01:27.963,"['THIS', 'IS', 'MURDER!', 'NONE', 'OF', 'US', 'KNOW']"
58,00:01:26.085,00:01:27.963,"['WHAT', ""WE'RE"", 'TALKING', 'ABOUT!']"
59,00:01:27.963,00:01:29.673,"['JUST', 'YELL', 'THAT']"
60,00:01:27.963,00:01:29.673,"['A', 'LITTLE', 'LOUDER!']"
61,00:01:29.673,00:01:30.966,"['HONESTLY,', ""YOU'RE"", 'ALL', 'DUMBER']"
62,00:01:29.673,00:01:30.966,"['THAN', 'I', 'THOUGHT', 'IF', 'YOU', 'THINK...']"
