word,counts
bee,62
know,60
just,59
bees,54
here,46
got,42
honey,41
so,36
think,30
how,30
can,30
right,29
why,29
could,27
see,27
now,25
ca,25
little,24
gon,24
thinking,23
make,23
where,22
life,22
all,22
would,22
flowers,21
want,21
vanessa,20
there,20
going,20
go,19
work,19
more,18
talking,18
really,16
good,16
time,16
say,16
believe,15
back,14
wait,14
humans,14
fly,13
job,13
only,13
look,13
much,12
very,12
doing,12
out,12
maybe,12
way,12
thing,12
like,12
then,12
hold,12
human,11
will,11
hive,11
day,11
pollen,10
lot,10
order,10
free,10
let,10
flower,10
mean,10
big,10
never,10
too,10
thank,10
yellow,10
talk,10
sorry,9
world,9
roses,9
great,9
around,8
coming,8
sting,8
kill,8
take,8
check,8
huge,8
move,8
dead,8
last,8
stop,8
funny,8
plane,8
black,8
thought,8
come,8
minute,8
guys,8
couple,7
flying,7
pretty,7
today,7
trouble,7
kind,7
first,7
making,7
ever,7
name,7
guess,7
happened,7
done,7
get,7
whole,7
heard,7
home,7
help,7
start,7
hard,7
new,6
even,6
jury,6
over,6
snap,6
also,6
mooseblood,6
long,6
try,6
need,6
hear,6
people,6
son,6
still,6
bring,6
next,6
made,6
part,6
call,6
should,6
ladies,6
eat,6
when,6
enough,6
sir,6
things,6
sure,6
put,6
close,5
case,5
feeling,5
guy,5
wanted,5
chance,5
week,5
idea,5
love,5
man,5
giant,5
turn,5
late,5
living,5
always,5
actually,5
listen,5
trying,5
in,5
must,5
supposed,5
entire,5
team,5
one,5
remember,5
ready,5
tell,5
of,5
bit,5
rest,5
number,5
pick,5
small,5
nose,5
night,5
taking,5
crazy,5
nice,5
about,5
same,5
special,5
queen,5
other,5
woman,4
knew,4
working,4
rain,4
kid,4
keep,4
smoke,4
drop,4
watch,4
resume,4
bear,4
wings,4
bad,4
again,4
getting,4
second,4
jobs,4
florist,4
court,4
pollination,4
boy,4
well,4
stirrer,4
stinger,4
feel,4
means,4
tournament,4
step,4
hit,4
told,4
bugs,4
lucky,4
okay,4
old,4
stand,4
open,4
lives,4
float,4
own,4
parade,4
species,4
girl,4
course,4
sweet,4
deal,3
desk,3
wonder,3
days,3
demand,3
eyes,3
difference,3
girls,3
fake,3
experience,3
fault,3
finally,3
find,3
flight,3
yell,3
year,3
worse,3
food,3
forward,3
frosting,3
fuzz,3
gentlemen,3
different,3
stung,3
live,3
wo,3
problem,3
mind,3
money,3
tomorrow,3
nature,3
nectar,3
cups,3
once,3
throw,3
place,3
point,3
power,3
production,3
top,3
pull,3
race,3
real,3
scary,3
show,3
shut,3
side,3
sit,3
sometimes,3
stay,3
stirring,3
met,3
may,3
happy,3
insane,3
having,3
heat,3
helping,3
high,3
hope,3
horrible,3
hot,3
huh,3
wearing,3
hurt,3
important,3
joke,3
makes,3
kidding,3
value,3
knows,3
up,3
law,3
left,3
less,3
understand,3
stuff,3
longer,3
trial,3
able,3
leave,3
congratulations,3
better,3
affirmative,3
careful,3
bears,3
already,3
amazing,3
afraid,3
afternoon,3
boys,3
bottom,3
area,3
brochure,3
candy,3
insect,2
head,2
striped,2
heh,2
heating,2
stunt,2
headed,2
smoker,2
smell,2
attack,2
hate,2
judge,2
jump,2
smack,2
sue,2
slow,2
story,2
smoking,2
available,2
stolen,2
stage,2
statement,2
instead,2
ideas,2
status,2
change,2
stealing,2
stick,2
hover,2
picking,2
closed,2
jars,2
choice,2
honor,2
homes,2
sticks,2
hang,2
sun,2
glad,2
gets,2
genius,2
tennis,2
thanks,2
complete,2
funeral,2
fun,2
full,2
friends,2
friend,2
anywhere,2
fresh,2
freeze,2
anyway,2
forget,2
tight,2
times,2
companies,2
artificial,2
sunflower,2
as,2
happen,2
hands,2
half,2
hairy,2
hair,2
had,2
assuming,2
gun,2
guest,2
grandmother,2
graduating,2
gotten,2
color,2
taken,2
ask,2
goes,2
common,2
carefully,2
crumb,2
skills,2
obviously,2
proud,2
news,2
putting,2
begins,2
needs,2
quite,2
before,2
brain,2
reason,2
recall,2
moved,2
motion,2
most,2
moment,2
remove,2
report,2
representing,2
nowhere,2
off,2
skill,2
prance,2
piece,2
pilot,2
perfectly,2
pinhead,2
pea,2
patch,2
passengers,2
blacktop,2
park,2
parents,2
pages,2
pack,2
best,2
blew,2
blood,2
opening,2
ones,2
miles,2
middle,2
men,2
rings,2
security,2
seems,2
seen,2
sense,2
set,2
legs,2
legal,2
shop,2
least,2
learn,2
lawyers,2
lawyer,2
camps,2
balloon,2
tiny,2
card,2
size,2
lint,2
school,2
bye,2
said,2
mayday,2
matter,2
room,2
many,2
major,2
magic,2
run,2
saved,2
scene,2
saw,2
lost,2
saying,2
looks,2
looking,2
scared,2
buzz,2
captain,2
hours,2
easy,2
cricket,2
die,2
everywhere,2
excited,2
excuse,2
unconscious,2
twice,2
creep,2
eye,2
tv,2
face,2
degrees,2
decision,2
farms,2
trudy,2
father,2
copy,2
decide,2
worked,2
tried,2
cooling,2
fellow,2
window,2
allergic,2
use,2
down,2
wasp,2
dying,2
dress,2
aim,2
waste,2
water,2
announcer,2
drain,2
walk,2
weather,2
usually,2
wedding,2
victory,2
end,2
welcome,2
engines,2
distant,2
disease,2
valuable,2
win,2
felt,2
cousin,2
yearning,2
yet,2
tone,2
wrong,2
together,2
yesterday,2
cut,2
took,2
crud,2
tonight,2
absolutely,2
yogurt,2
years,2
wind,1
rotate,1
roller,1
rookie,1
rookies,1
yelling,1
root,1
aborting,1
beams,1
row,1
robotics,1
royal,1
respond,1
royalty,1
whenever,1
whatsoever,1
rum,1
bigheaded,1
wherever,1
road,1
plant,1
plastic,1
result,1
wilting,1
returning,1
restroom,1
reverse,1
rhythm,1
advisory,1
beast,1
ridiculous,1
riding,1
beards,1
ring,1
affect,1
rumor,1
affects,1
roaches,1
white,1
rise,1
possession,1
rumors,1
scent,1
schools,1
science,1
waterbug,1
scramble,1
screaming,1
barrier,1
secret,1
pinheads,1
barricade,1
seem,1
pinch,1
ai,1
semi,1
session,1
pillows,1
pierce,1
settlement,1
shake,1
sharp,1
watermelon,1
wave,1
runs,1
ahead,1
reports,1
weird,1
sale,1
battery,1
sandwich,1
savages,1
weekend,1
aftertaste,1
birds,1
pitch,1
bats,1
weave,1
says,1
pinned,1
agreed,1
scale,1
weakness,1
scariest,1
base,1
runway,1
reporting,1
positions,1
beings,1
produce,1
pomp,1
action,1
believed,1
products,1
profit,1
profiting,1
proof,1
account,1
pollinate,1
protect,1
adjusted,1
provide,1
psychotic,1
puddle,1
puffs,1
belated,1
pulling,1
pulsating,1
bet,1
pure,1
poo,1
proceed,1
belong,1
poor,1
position,1
possibly,1
pound,1
pour,1
actor,1
poured,1
pourer,1
pouring,1
bent,1
works,1
privilege,1
prefer,1
presented,1
presiding,1
benefit,1
pool,1
addicted,1
previous,1
princess,1
worry,1
woods,1
write,1
player,1
quadrant,1
witness,1
wish,1
regret,1
regular,1
wiper,1
rehearsal,1
absurd,1
rehearse,1
wipe,1
relationship,1
pockets,1
relieved,1
beautiful,1
remind,1
reminder,1
advantage,1
remodeling,1
removal,1
winged,1
repollination,1
playing,1
wizardry,1
shave,1
pointed,1
quotes,1
qualities,1
wooden,1
police,1
poison,1
adrenaline,1
queens,1
pointy,1
question,1
quiet,1
begin,1
realized,1
pointless,1
radio,1
won,1
raft,1
ads,1
advancement,1
razor,1
beer,1
beekeepers,1
bed,1
tin,1
shenanigans,1
tuna,1
tulip,1
supplier,1
support,1
tub,1
supporting,1
true,1
truck,1
amusement,1
suppose,1
