word,counts
hand,5
losing,5
snowmen,5
behind,5
skates,4
beets,4
band,4
mad,4
tea,4
tag,4
tails,4
sooner,4
tank,4
shade,4
dam,4
disappearing,4
bumped,4
hedgehog,4
important,4
loop,4
days,4
smaller,4
hands,4
steep,4
paper,4
beaver,4
palm,4
bushes,4
cardboard,4
glass,4
owls,4
sunlight,4
learn,4
stairs,4
collected,4
gotten,4
skate,4
started,4
story,4
bat,4
strange,4
pile,4
bigger,4
stream,4
beavers,4
by,4
barley,4
pie,4
miss,4
gave,4
pocket,4
slowly,4
partner,4
lines,4
design,4
seem,4
collect,4
seeing,4
wake,4
led,4
dropped,4
explorer,4
changing,4
meant,4
warmer,4
climber,4
fact,4
climbing,4
needed,4
filled,4
legs,4
anymore,4
baby,4
roots,4
rope,4
upside,4
changed,4
jump,4
fell,4
clear,4
exact,4
evidence,4
melting,4
push,4
putting,4
ears,4
easy,4
corner,4
worried,4
cottonwood,4
learned,4
chest,4
ran,4
landed,4
pulling,4
pull,4
bucket,4
moves,4
wildflowers,4
reason,4
especially,4
melts,4
nest,4
drew,4
notice,4
belong,4
asked,4
practice,4
sang,4
island,4
truck,4
note,4
nuts,4
til,4
truth,4
finish,4
cloud,4
scarf,4
lids,4
books,4
nose,4
sail,4
seeds,4
track,4
cookies,4
salty,4
cough,3
lagoon,3
copying,3
borrow,3
shape,3
interesting,3
hermit,3
pika,3
record,3
hour,3
shady,3
ravens,3
berries,3
sea,3
brings,3
search,3
broken,3
quartz,3
pour,3
popcorn,3
perfectly,3
purpose,3
snowflakes,3
leaf,3
instead,3
count,3
saying,3
leaving,3
lived,3
blanket,3
blades,3
rose,3
hop,3
prints,3
round,3
jam,3
crane,3
shy,3
building,3
pretend,3
safely,3
join,3
played,3
keeping,3
keeps,3
crickets,3
river,3
skipping,3
knight,3
bothering,3
pointing,3
ring,3
sharing,3
sharks,3
hollow,3
leg,3
shells,3
present,3
line,3
roll,3
shiny,3
lid,3
hid,3
hearing,3
underground,3
fire,3
finished,3
news,3
tunnel,3
tunnels,3
turtle,3
double,3
matter,3
chance,3
figs,3
few,3
downstream,3
dragon,3
needle,3
dive,3
tracks,3
touched,3
asking,3
tonight,3
attention,3
caught,3
once,3
floating,3
thinks,3
magnifying,3
fluffy,3
cocoa,3
badges,3
catching,3
terrible,3
telling,3
draw,3
fastest,3
dirty,3
dust,3
messages,3
wished,3
wishes,3
cheer,3
either,3
working,3
works,3
faster,3
eating,3
ace,3
easier,3
yellow,3
eagle,3
yummiest,3
moved,3
whoosh,3
melty,3
whales,3
duck,3
drops,3
musical,3
explains,3
climbed,3
drop,3
washed,3
drip,3
climbers,3
faking,3
ants,3
famous,3
clips,3
teacher,3
awake,3
casserole,3
parents,3
submarine,3
giant,3
lunch,3
be,3
stinky,3
steps,3
step,3
directions,3
starting,3
bears,3
decorations,3
gray,3
decorate,3
grew,3
suddenly,3
decide,3
spoon,3
sploosh,3
split,3
spinning,3
spin,3
guy,3
half,3
sourdough,3
sounded,3
sorts,3
hawks,3
headed,3
such,3
deliver,3
dig,3
designed,3
cases,3
digging,3
taken,3
sweet,3
surprised,3
gather,3
friendly,3
pulls,3
game,3
bulldozers,2
bury,2
patient,2
mouse,2
camouflage,2
pots,2
opening,2
mother,2
cheese,2
carrots,2
plans,2
picked,2
caring,2
pick,2
months,2
personal,2
patch,2
monsters,2
built,2
modern,2
pools,2
path,2
checked,2
ordering,2
champion,2
buckos,2
none,2
prepare,2
packing,2
bump,2
ours,2
pad,2
nut,2
pain,2
painting,2
others,2
butter,2
bushwhacking,2
pods,2
carrot,2
bug,2
charge,2
cavern,2
nicest,2
chase,2
busy,2
bunny,2
plants,2
rainwater,2
that,2
awful,2
thinner,2
through,2
throw,2
times,2
audition,2
tower,2
town,2
arts,2
artistic,2
arms,2
triple,2
tripped,2
trophy,2
trouble,2
thick,2
teach,2
tuck,2
talkies,2
staying,2
steal,2
stealing,2
bean,2
stopped,2
strawberries,2
barely,2
banner,2
superhero,2
balloon,2
sweater,2
swing,2
swings,2
balances,2
bake,2
armor,2
tummy,2
reading,2
west,2
whale,2
whoops,2
agony,2
afternoon,2
windows,2
after,2
winning,2
wishing,2
acts,2
wonderfulness,2
word,2
act,2
aced,2
years,2
yippee,2
allergic,2
week,2
turtles,2
wear,2
undo,2
unveil,2
upset,2
uses,2
visit,2
vole,2
waiting,2
walkie,2
walking,2
wand,2
answer,2
wash,2
waterfall,2
waters,2
waved,2
bear,2
stand,2
stakeout,2
satisfying,2
scare,2
scrunching,2
seas,2
seashell,2
book,2
body,2
blown,2
senses,2
sent,2
blowing,2
shake,2
shaped,2
blow,2
shared,2
shed,2
saved,2
sandwich,2
spy,2
sailing,2
brilliant,2
breathing,2
relax,2
rest,2
ribbon,2
rise,2
rocket,2
branches,2
roller,2
ropes,2
rotten,2
running,2
runs,2
safari,2
sailboat,2
shines,2
blends,2
ship,2
black,2
sneak,2
sneeze,2
snowballs,2
snowflake,2
soap,2
soaring,2
soft,2
solved,2
speed,2
spelunking,2
spend,2
spilled,2
spots,2
spread,2
springs,2
smooth,2
smells,2
slippery,2
sized,2
bite,2
sides,2
sight,2
sir,2
sit,2
size,2
binoculars,2
slingshot,2
skipped,2
slap,2
sledding,2
sleds,2
bigfin,2
slimy,2
mockingbirds,2
maam,2
homemade,2
float,2
list,2
flap,2
flat,2
lift,2
life,2
flier,2
letting,2
lets,2
lesson,2
lemonade,2
forces,2
legendary,2
coolest,2
cores,2
least,2
flyer,2
discovered,2
leads,2
leading,2
corn,2
convince,2
divebomb,2
connected,2
living,2
fabulously,2
machine,2
falls,2
familiar,2
lying,2
fault,2
loved,2
feeling,2
downhill,2
colorful,2
coloring,2
comic,2
commitment,2
final,2
longest,2
longer,2
fingerprints,2
lodestones,2
confused,2
footprint,2
large,2
explain,2
hole,2
crashed,2
impressive,2
impossible,2
icicles,2
gravity,2
creature,2
guessed,2
hatch,2
honor,2
hit,2
lake,2
hiking,2
crowned,2
cuts,2
crumbs,2
hero,2
heavy,2
hedgehogs,2
cute,2
helps,2
grabbed,2
indeed,2
dee,2
inside,2
ladder,2
free,2
courage,2
fresh,2
cracking,2
joke,2
gift,2
gifts,2
crafts,2
giggle,2
giggling,2
invited,2
gives,2
investigation,2
investigate,2
delicious,2
deeper,2
inspiring,2
deep,2
eyesight,2
helpful,2
eats,2
meeting,2
marshmallows,2
mateys,2
exciting,2
mentioned,2
match,2
dry,2
east,2
dusty,2
earned,2
evaporation,2
ended,2
erased,2
milk,2
message,2
circle,2
eaten,2
miles,2
claws,2
coaster,2
edge,1
stowed,1
batteries,1
defend,1
achievement,1
delivering,1
stopping,1
bats,1
wooden,1
elbows,1
elbow,1
wondering,1
strangest,1
gonna,1
elephants,1
activate,1
wormy,1
ghostly,1
stretch,1
given,1
starve,1
beak,1
beams,1
stayed,1
glue,1
glowing,1
delivered,1
deliveries,1
degrees,1
glacier,1
stickers,1
duper,1
gnats,1
statues,1
beaks,1
strong,1
stings,1
across,1
stir,1
station,1
stomach,1
strikes,1
expect,1
stronger,1
swirly,1
surrounded,1
suspected,1
swam,1
swashbuckling,1
freezes,1
freeze,1
sweetest,1
sweets,1
swim,1
swims,1
frame,1
swoop,1
stubby,1
fountain,1
sworn,1
system,1
digger,1
fortune,1
embarrassing,1
tags,1
baking,1
forts,1
bakes,1
adds,1
surprising,1
surprises,1
wolves,1
add,1
department,1
stunts,1
style,1
subject,1
descending,1
dunno,1
deserves,1
gathering,1
suffering,1
sugar,1
bark,1
garlic,1
gang,1
designing,1
sunny,1
fruits,1
fruit,1
detailed,1
superpower,1
supersonic,1
detecting,1
balloons,1
diagrams,1
depths,1
aches,1
starry,1
soar,1
cutting,1
yell,1
soggy,1
hawk,1
hate,1
earn,1
solving,1
somersaults,1
dancers,1
somewhat,1
begins,1
harmony,1
songbird,1
harm,1
hardly,1
began,1
sort,1
dancing,1
daring,1
happier,1
been,1
darn,1
south,1
heading,1
headsets,1
starring,1
yelling,1
bench,1
snakes,1
zoom,1
snappy,1
cut,1
zillion,1
snout,1
absolute,1
eager,1
heartbroken,1
heart,1
earlier,1
hears,1
cutest,1
accident,1
yesterday,1
snowstorm,1
snowstorms,1
snowy,1
snuck,1
believed,1
early,1
soak,1
southwest,1
space,1
sparkles,1
sparkly,1
sprout,1
grapes,1
spying,1
squadron,1
squawking,1
squeak,1
graceful,1
squeaking,1
squeaky,1
squint,1
squirmy,1
beauty,1
squirrels,1
wrecked,1
stack,1
stage,1
staircase,1
grabs,1
beautifully,1
worth,1
fork,1
standing,1
beats,1
decorated,1
grasses,1
spray,1
de,1
speak,1
bee,1
specialist,1
dashes,1
handy,1
daytime,1
spent,1
spice,1
spill,1
ye,1
grown,1
spotting,1
wrote,1
spiral,1
growly,1
growl,1
splooshy,1
bed,1
dead,1
dear,1
decided,1
spotted,1
fort,1
direction,1
baked,1
tune,1
dots,1
area,1
appreciate,1
turning,1
turns,1
drums,1
filthy,1
excellent,1
twist,1
drum,1
two,1
umbrella,1
filling,1
understand,1
understands,1
fill,1
excitement,1
weird,1
dove,1
unique,1
unlock,1
unstable,1
weeks,1
door,1
drying,1
uphill,1
finds,1
arrived,1
arrive,1
agreed,1
trinket,1
trip,1
wherever,1
dock,1
doctors,1
firefly,1
airplanes,1
alike,1
doll,1
fir,1
trucks,1
fins,1
wheels,1
trunk,1
trust,1
trusty,1
finishes,1
arm,1
doodle,1
tumble,1
felt,1
dragons,1
arrow,1
waited,1
waits,1
ways,1
fallen,1
dried,1
answers,1
fake,1
fair,1
dries,1
wayne,1
annual,1
announcement,1
announce,1
amazingly,1
warms,1
warriors,1
drink,1
exquisite,1
angry,1
angels,1
exposed,1
watered,1
exploring,1
explore,1
exist,1
fame,1
upstairs,1
amazed,1
upstream,1
appeared,1
apology,1
useful,1
weave,1
dramatic,1
apart,1
usually,1
vanish,1
vegetables,1
verses,1
fear,1
view,1
violet,1
violin,1
vision,1
weather,1
visitors,1
wears,1
fans,1
fan,1
voles,1
w,1
treetops,1
arrre,1
tale,1
disaster,1
bagpipe,1
admire,1
ends,1
thankful,1
bag,1
energy,1
winner,1
badge,1
discoveries,1
thicker,1
aerial,1
flutter,1
enjoy,1
bade,1
flows,1
thin,1
disguised,1
thingie,1
thingies,1
windy,1
snacking,1
awfully,1
flowerpot,1
th,1
disappointed,1
flops,1
tennis,1
forgotten,1
tales,1
forever,1
bait,1
wizard,1
talks,1
bags,1
taller,1
tallest,1
empty,1
tap,1
tape,1
taste,1
tasty,1
taught,1
for,1
dug,1
fooled,1
team,1
tease,1
teasing,1
bagpipes,1
follows,1
flower,1
enjoying,1
artiste,1
disguising,1
asleep,1
toothbrush,1
ermines,1
tooting,1
whoop,1
toss,1
flashlights,1
aside,1
flashlight,1
tough,1
flash,1
flaps,1
trace,1
flapping,1
whoo,1
trade,1
fixing,1
trails,1
trash,1
travel,1
artists,1
agree,1
fits,1
assistant,1
tongue,1
thirsty,1
attachment,1
floppy,1
thousands,1
floated,1
enormous,1
tickle,1
ticklish,1
avast,1
ago,1
tides,1
tied,1
duet,1
tight,1
flit,1
timbers,1
auditions,1
flip,1
flies,1
tired,1
attracting,1
toes,1
attract,1
entertainment,1
tomatoes,1
aye,1
cinnamonize,1
smudged,1
picks,1
comin,1
paying,1
peacefully,1
pebbles,1
communicate,1
communication,1
performance,1
phooey,1
photos,1
physics,1
condor,1
lonely,1
cabbage,1
control,1
picture-book,1
bye,1
logs,1
condors,1
pieces,1
locked,1
located,1
confidence,1
pikas,1
pinwheel,1
pipe,1
congratulations,1
past,1
passages,1
pass,1
parviflorus,1
oval,1
oven,1
lungs,1
owe,1
lucky,1
luckily,1
canyon,1
owns,1
lovely,1
paddled,1
canvas,1
love-books,1
painted,1
collecting,1
loudly,1
pals,1
can,1
pants,1
loudest,1
papier,1
parasol,1
pardon,1
loud,1
parts,1
calling,1
burrowing,1
plan,1
curve,1
preparing,1
lied,1
lie,1
poured,1
powdered,1
power,1
library,1
practiced,1
practicing,1
lettuce,1
bulldozer,1
letter,1
prepared,1
presenting,1
planet,1
cooks,1
pretending,1
less,1
pretzel,1
lens,1
previously,1
princess,1
princesses,1
print,1
privacy,1
buddy,1
lemon,1
poster,1
possums,1
possibly,1
position,1
planned,1
planning,1
liters,1
dyes,1
burrow,1
listening,1
pleasure,1
plenty,1
plop,1
pockets,1
pod,1
lined,1
cook,1
poetic,1
pointed,1
pointers,1
liked,1
points,1
pointy,1
lights,1
poof,1
pool,1
lighter,1
lifts,1
popper,1
ouzels,1
carefully,1
outside,1
nap,1
checkers,1
memories,1
chased,1
muddy,1
mural,1
cleaning,1
must,1
mysterious,1
clever,1
nailed,1
measured,1
named,1
nasty,1
outgrow,1
natural,1
nearby,1
mch,1
changes,1
mayday,1
needles,1
mate,1
neither,1
nervous,1
nests,1
chances,1
masterwork,1
memorized,1
movements,1
checking,1
mouth,1
mirror,1
misery,1
chrysalises,1
chosen,1
mission,1
mist,1
mistake,1
choo,1
mix,1
chomp,1
city,1
models,1
millions,1
chocolate,1
moment,1
chewing,1
month,1
mile,1
chefs,1
mighty,1
morse,1
cheering,1
messed,1
mountains,1
mountaintop,1
newest,1
newly,1
marking,1
ode,1
cedar,1
ohhh,1
oily,1
oinking,1
caverns,1
coax,1
old-fashioned,1
majestic,1
mailman,1
caterpillar,1
magnetic,1
cocoon,1
codes,1
colds,1
machines,1
opened,1
or,1
orange,1
macaw,1
ordinary,1
macaroon,1
macaque,1
otherwise,1
otters,1
about,1
coat,1
oceanic,1
marker,1
oceangoing,1
mark,1
champ,1
chameleons,1
nocturnal,1
nod,1
nodded,1
marbles,1
noisiest,1
noisy,1
clubhouse,1
nook,1
normal,1
chameleon,1
clumsiest,1
not,1
manners,1
notes,1
maneuver,1
noticed,1
chalk,1
nowhere,1
mama,1
certain,1
objects,1
center,1
project,1
promised,1
protecting,1
ideas,1
seeps,1
boat,1
sending,1
immediately,1
sensitive,1
imagined,1
imagine,1
setting,1
im,1
ignore,1
identify,1
identical,1
crawly,1
saves,1
shares,1
crazy,1
blocking,1
i,1
sharp,1
hurting,1
blizzard,1
cream,1
shindig,1
create,1
hunter,1
creating,1
boatload,1
improved,1
seeker,1
bodies,1
invented,1
borrowing,1
introduce,1
instruments,1
cranny,1
bored,1
scene,1
schedule,1
scratches,1
screen,1
scrunch,1
scrunches,1
instincts,1
sculpt,1
boots,1
scurried,1
scuse,1
insects,1
information,1
individual,1
seasons,1
indigo,1
incredible,1
seed,1
inch,1
ships,1
shiver,1
hungrier,1
cricket,1
sits,1
honey,1
minutes,1
holiday,1
hoedown,1
sketched,1
hmm,1
hitting,1
hill,1
hiked,1
slapping,1
highest,1
higher,1
crown,1
sleepover,1
slide,1
hides,1
hidden,1
slow,1
besides,1
culprit,1
smallest,1
berry,1
herbal,1
smidge,1
honored,1
sister,1
hugs,1
sis,1
short,1
shortcut,1
shorter,1
shot,1
blank,1
huge,1
huckleberry,1
shows,1
howd,1
bits,1
creeks,1
sidekick,1
crested,1
hospital,1
signature,1
signed,1
silliest,1
silly,1
crevice,1
birthdays,1
singers,1
birdy,1
birdiest,1
sings,1
hoped,1
bother,1
save,1
proud,1
lantern,1
rainbows,1
raining,1
rains,1
laser,1
raise,1
raisins,1
rarest,1
raspberries,1
rate,1
rather,1
rattle,1
raven,1
reaction,1
invisible,1
language,1
laid,1
bright,1
realized,1
lagoons,1
reckon,1
lacking,1
recording,1
breathed,1
redder,1
regular,1
rehearsal,1
bringing,1
cottony,1
radios,1
radio,1
prove,1
provide,1
psst,1
puddle,1
puffy,1
pulled,1
pulleys,1
learning,1
leaned,1
pup,1
pups,1
bubbles,1
pushed,1
pushing,1
bubble,1
leadership,1
quest,1
brushed,1
laugh,1
quicker,1
quite,1
lately,1
racers,1
racing,1
racquets,1
knowing,1
relaxing,1
breakfast,1
jungley,1
jumped,1
rounder,1
rub,1
rubbing,1
ruined,1
branch,1
runner,1
runners,1
juggling,1
judge,1
rush,1
brake,1
joined,1
bowl,1
crafty,1
jacket,1
sake,1
bouncing,1
issue,1
bounces,1
sample,1
islands,1
sandwiches,1
invite,1
satellite,1
jumping,1
cracked,1
remembered,1
justice,1
repeats,1
reporting,1
resist,1
knitted,1
return,1
couple,1
riddle,1
break,1
knees,1
ripe,1
rises,1
covers,1
rivers,1
roar,1
roared,1
rocco,1
cowboy,1
killdeer,1
rocking,1
kidding,1
roger,1
kick,1
rolled,1
crabs,1
room,1
duty,1
