word,counts
just,40
go,28
sir,28
there,27
ca,27
got,26
can,26
computer,25
here,24
right,24
know,24
sleigh,23
how,22
now,21
back,21
come,20
so,20
grandsanta,20
dear,18
see,18
night,17
time,17
child,17
would,16
world,16
think,16
let,15
old,15
good,15
could,15
reindeer,15
present,15
want,14
matter,14
never,14
too,14
look,14
really,13
even,13
way,13
then,12
left,12
coming,11
said,11
gift,11
done,11
where,10
thank,10
make,10
next,10
drop,10
lad,10
course,10
mission,9
wrapping,9
when,9
one,9
again,9
missed,9
all,8
seconds,8
going,8
why,8
big,8
children,8
head,8
man,8
say,8
always,8
remember,8
should,8
whole,7
santa,7
bike,7
great,7
year,7
picture,7
miles,7
boy,7
percent,7
leave,7
must,7
sorry,7
will,7
ever,7
take,7
away,7
seen,6
put,6
need,6
keep,6
things,6
bit,6
thing,6
father,6
up,6
letter,6
still,6
home,6
doing,6
elves,6
ago,6
help,6
worry,6
wake,6
mean,6
nearly,6
more,5
people,5
new,5
brother,5
magic,5
peace,5
of,5
came,5
out,5
minutes,5
made,5
only,5
last,5
sure,5
years,5
wrap,5
work,5
wo,5
elf,5
error,5
used,5
turn,5
first,5
took,5
flying,5
as,5
real,5
get,5
thanks,5
gets,5
girl,5
speed,5
complete,5
kid,5
soldier,5
happy,5
hoho,5
job,4
may,4
delivered,4
list,4
days,4
hour,4
dash,4
in,4
little,4
foot,4
hold,4
fly,4
maybe,4
young,4
men,4
presents,4
better,4
best,4
sat,4
saw,4
believe,4
slippers,4
stand,4
steam,4
stop,4
tonight,4
very,4
wait,4
wanted,4
watch,4
actually,4
red,4
deborah,4
own,4
mind,4
pink,4
brilliant,4
perfect,4
much,4
feet,3
use,3
understand,3
fancy,3
fast,3
faster,3
tree,3
point,3
find,3
missing,3
told,3
times,3
terrible,3
tell,3
forget,3
fuss,3
technology,3
train,3
else,3
many,3
nice,3
ye,3
delivering,3
die,3
dog,3
woman,3
white,3
went,3
doo,3
door,3
downstairs,3
drive,3
margin,3
dust,3
eat,3
map,3
suit,3
state,3
ones,3
letters,3
sack,3
roof,3
impossible,3
ridiculous,3
ribbon,3
rest,3
relic,3
kids,3
highlighted,3
knew,3
ready,3
read,3
rather,3
proceed,3
lead,3
poor,3
long,3
lost,3
give,3
love,3
polar,3
lying,3
special,3
spaceship,3
gon,3
gone,3
snowman,3
single,3
says,3
milk,3
sick,3
show,3
sends,3
happened,3
seems,3
hard,3
goodness,3
looking,3
comes,3
accomplished,3
bring,3
bag,3
bits,3
alone,3
cares,3
dad,3
crazy,3
call,3
code,3
ahead,3
beautiful,3
baubles,3
bryony,3
candle,3
beard,3
buttons,3
burn,3
cookies,2
correct,2
missions,2
guess,2
tear,2
missile,2
toy,2
hand,2
miss,2
happen,2
tape,2
bells,2
taking,2
camera,2
news,2
awake,2
harm,2
minute,2
camouflage,2
clicked,2
heads,2
mince,2
heh,2
millions,2
nipper,2
greatest,2
mooing,2
busy,2
thought,2
furry,2
ask,2
ties,2
around,2
contact,2
giftwrap,2
front,2
rush,2
moved,2
bigger,2
glitch,2
thinks,2
german,2
goes,2
asked,2
bickering,2
heights,2
at,2
most,2
route,2
morning,2
that,2
friend,2
found,2
death,2
clear,2
cannibals,2
shoot,2
shot,2
sort,2
batteries,2
chimneys,2
soon,2
son,2
bed,2
looks,2
knock,2
bear,2
snow,2
late,2
side,2
small,2
sign,2
lives,2
slight,2
sleighll,2
sleep,2
legal,2
less,2
charge,2
level,2
lions,2
line,2
sit,2
likes,2
loved,2
shoe,2
sun,2
machine,2
bad,2
focus,2
history,2
stuck,2
hits,2
hole,2
meltdown,2
straight,2
care,2
beheaded,2
balance,2
church,2
hug,2
sticky,2
matters,2
step,2
ball,2
secured,2
idea,2
star,2
before,2
beep,2
mankind,2
stabilizers,2
carrot,2
maid,2
shall,2
robin,2
ruined,2
like,2
women,2
face,2
wish,2
update,2
fact,2
repeat,2
air,2
family,2
over,2
promise,2
using,2
data,2
quite,2
other,2
fatty,2
wood,2
order,2
uh,2
twist,2
black,2
down,2
operational,2
piece,2
watching,2
waving,2
wants,2
ran,2
quick,2
puzzle,2
weather,2
bow,2
walk,2
excuse,2
wheel,2
waker,2
piffle,2
engage,2
aliens,2
whoopee,2
drawing,2
vital,2
festivized,2
pick,2
department,2
wrapped,2
boys,2
wrong,2
fix,2
delete,2
few,2
true,2
try,2
deliver,2
day,2
dented,2
antlers,2
odd,2
fine,2
popped,2
okay,2
online,2
detachable,2
operation,2
figurehead,2
risk,2
decades,2
address,2
o,2
worrying,2
destination,2
travel,2
field,2
pulse,1
silly,1
signing,1
sector,1
pushed,1
brains,1
beginning,1
beg,1
powerful,1
security,1
prancer,1
bows,1
prep,1
pulled,1
singing,1
putting,1
shut,1
signalator,1
sensor,1
sent,1
become,1
shoulder,1
pretty,1
probably,1
box,1
program,1
pressure,1
short,1
shooting,1
protocol,1
proud,1
sighting,1
shivers,1
press,1
president,1
shins,1
shh,1
pudding,1
shadows,1
pull,1
set,1
served,1
separate,1
projection,1
road,1
seasonal,1
safe,1
revise,1
rules,1
rumors,1
retire,1
run,1
retails,1
runs,1
resting,1
sandwich,1
bird,1
sake,1
reservoirs,1
requested,1
same,1
request,1
reporting,1
beasts,1
ruin,1
ruddy,1
rubbish,1
roasted,1
rock,1
risky,1
biggest,1
rooftops,1
room,1
bikes,1
biofuel,1
rough,1
round,1
ride,1
row,1
rice,1
birch,1
revised,1
sand,1
bet,1
season,1
ray,1
bossed,1
reach,1
scissors,1
scramble,1
roads,1
re,1
scrapped,1
scrapping,1
reporter,1
scratch,1
raving,1
screaming,1
screwdriver,1
sealed,1
search,1
racked,1
boat,1
blunt,1
scared,1
blue,1
sarge,1
berries,1
sausage,1
save,1
saved,1
belongs,1
rely,1
reins,1
blast,1
regulations,1
regroup,1
saying,1
beings,1
blouse,1
rebooting,1
scrap,1
started,1
bears,1
type,1
trouble,1
trying,1
tug,1
tune,1
turkey,1
antimatter,1
tv,1
twice,1
twigs,1
twins,1
u,1
tinselitis,1
undelivered,1
animals,1
unfair,1
unh,1
unidentified,1
unimaginable,1
unknown,1
unwrapped,1
animal,1
upgraded,1
tripping,1
tripped,1
trip,1
trelew,1
toast,1
tomorrow,1
appear,1
apologies,1
toodle,1
anywhere,1
totally,1
town,1
toys,1
tracked,1
tracking,1
tractor,1
trail,1
anymore,1
trained,1
trap,1
trauma,1
traveled,1
traveling,1
treatment,1
treaty,1
upset,1
angle,1
ancient,1
alive,1
alert,1
alcoholic,1
airspace,1
window,1
wobble,1
ahoy,1
wonder,1
wont,1
woody,1
words,1
worked,1
age,1
actual,1
access,1
write,1
written,1
yards,1
about,1
ably,1
able,1
yet,1
whiskey,1
allow,1
varnished,1
whack,1
ventricle,1
vents,1
anchoring,1
visit,1
visual,1
wah,1
amilocitrate,1
waiting,1
waiver,1
amazing,1
wakes,1
waking,1
walnut,1
am,1
altitude,1
war,1
warming,1
also,1
along,1
wearing,1
well,1
tiny,1
tinsel,1
sitting,1
stamps,1
barn,1
spin,1
spirit,1
splendid,1
splendidly,1
spoil,1
spotted,1
squeeze,1
squirrel,1
stamp,1
bark,1
art,1
standard,1
postman,1
starts,1
banjaxed,1
staying,1
sticks,1
stone,1
stood,1
stops,1
store,1
specific,1
barracks,1
spanish,1
bash,1
skies,1
sky,1
skyscratchers,1
slap,1
bearings,1
sling,1
slipper,1
slow,1
sneaked,1
sob,1
sock,1
battery,1
soldiers,1
sometimes,1
somewhere,1
sorted,1
sound,1
sounds,1
source,1
south,1
space,1
stowaway,1
straighten,1
stray,1
tears,1
autopsy,1
aurora,1
terabytes,1
aura,1
terribly,1
texting,1
auntie,1
attempt,1
the,1
attack,1
atmosphere,1
asleep,1
thingy,1
thomas,1
threaten,1
threatened,1
threatening,1
through,1
throwing,1
thrust,1
tight,1
technically,1
teams,1
street,1
teach,1
stress,1
string,1
stuff,1
substance,1
success,1
sunrise,1
support,1
supposed,1
awful,1
surrounded,1
survival,1
sweater,1
sweet,1
system,1
systems,1
table,1
tag,1
talking,1
tap,1
taped,1
tea,1
power,1
broken,1
possibly,1
gravy,1
geographic,1
gesture,1
converting,1
contravenes,1
getting,1
gifts,1
constant,1
confronted,1
giving,1
glinting,1
globe,1
globular,1
compromising,1
complex,1
comms,1
commence,1
coffee,1
goodwill,1
governments,1
grab,1
grand,1
grandchildren,1
granddad,1
genuine,1
gentle,1
gave,1
footprint,1
flood,1
flown,1
fluctuation,1
flunked,1
country,1
countries,1
follow,1
food,1
fool,1
foolproof,1
forced,1
funny,1
forces,1
copy,1
forgot,1
fort,1
forward,1
fragile,1
fridge,1
friendly,1
friends,1
fun,1
cocoa,1
coated,1
positivity,1
greetings,1
hiding,1
high,1
higher,1
hilarious,1
hip,1
hitch,1
hobby,1
clauses,1
city,1
holding,1
circling,1
hook,1
hooves,1
horns,1
circles,1
hours,1
house,1
household,1
houses,1
huh,1
hull,1
hurry,1
husbands,1
heroes,1
cleared,1
herd,1
closure,1
greets,1
grow,1
growth,1
guided,1
gun,1
hacked,1
halls,1
handcuffs,1
hands,1
coat,1
har,1
clearest,1
client,1
hardly,1
harmless,1
hates,1
hats,1
he,1
heap,1
heart,1
height,1
heir,1
fleas,1
flap,1
fixed,1
fits,1
daisy,1
doubt,1
daddy,1
draw,1
dreaming,1
drift,1
drone,1
dab,1
drunken,1
cycle,1
duty,1
dwelling,1
ear,1
earth,1
easy,1
cut,1
eaten,1
eating,1
efficiency,1
electrickery,1
electronic,1
elephants,1
curtains,1
doolally,1
damage,1
danger,1
descend,1
decency,1
decision,1
decking,1
decorations,1
deep,1
degrees,1
delay,1
dead,1
delivery,1
depends,1
deserve,1
dappled,1
destroy,1
devious,1
david,1
different,1
direct,1
directly,1
disembark,1
disturb,1
ditch,1
doggy,1
current,1
cuban,1
emf,1
finally,1
features,1
feed,1
feel,1
feels,1
crackers,1
fell,1
fella,1
fencer,1
fever,1
figgy,1
crack,1
cretins,1
finds,1
finer,1
finger,1
finish,1
fire,1
firewood,1
firing,1
cows,1
fish,1
fit,1
craft,1
fantastic,1
emotion,1
critical,1
enacting,1
end,1
ended,1
engine,1
enough,1
enwrapment,1
equipped,1
ergo,1
cry,1
espresso,1
crisp,1
crisis,1
exactly,1
existed,1
explain,1
exponential,1
extra,1
eye,1
eyeballs,1
eyes,1
facing,1
faint,1
i,1
ice,1
icelandic,1
mincer,1
button,1
needed,1
buttocks,1
burst,1
bumpy,1
ninny,1
no,1
noisy,1
nonexecutive,1
bump,1
number,1
object,1
oceans,1
building,1
off,1
office,1
build,1
on,1
once,1
buckle,1
brought,1
open,1
operative,1
necessarily,1
naughty,1
naughts,1
money,1
minor,1
miracle,1
calm,1
missiles,1
calls,1
called,1
mm,1
mo,1
mom,1
moment,1
moron,1
naught,1
mothballs,1
mountains,1
mouth,1
move,1
moving,1
calculator,1
by,1
nailed,1
national,1
nations,1
optimized,1
orbit,1
orders,1
play,1
pie,1
pieces,1
pies,1
pills,1
breaking,1
pipe,1
pishywibble,1
place,1
plane,1
planet,1
plot,1
breath,1
plug,1
break,1
pointing,1
pointy,1
brave,1
pole,1
police,1
pool,1
brass,1
population,1
pictures,1
picking,1
original,1
parents,1
dealership,1
outstanding,1
bro,1
paint,1
painted,1
pair,1
panic,1
pants,1
parachute,1
pardon,1
part,1
piano,1
pass,1
passed,1
pat,1
paused,1
pay,1
bright,1
bridge,1
brick,1
perform,1
phobia,1
mined,1
military,1
idad,1
mile,1
chomped,1
chimbley,1
kind,1
chillier,1
knob,1
chewing,1
known,1
knows,1
cheese,1
land,1
laser,1
cheek,1
layers,1
checks,1
leader,1
least,1
checking,1
leaves,1
leaving,1
led,1
charming,1
leg,1
chaos,1
kadoodle,1
k,1
chopped,1
incredibly,1
